,ticket_number,issue_date,violation_location,license_plate_number,license_plate_state,license_plate_type,zipcode,violation_code,violation_description,unit,unit_description,vehicle_make,fine_level1_amount,fine_level2_amount,current_amount_due,total_payments,ticket_queue,ticket_queue_date,notice_level,hearing_disposition,notice_number,officer,address,new_zipcodes,latitudes,longitudes
4349,9191889493,2017-06-09 12:36:00,3706 N SAWYER,a8538071545fec3a554c8466b6aeded2347930b90fadb955312e1a9ceb00b05d,IL,PAS,606184409,0964125B,"NO CITY STICKER VEHICLE UNDER/EQUAL TO 16,000 LBS.",498,DOF,FORD,200,400,0.0,400.0,Paid,2017-09-20 00:00:00,FINL,,5205893900,639,"3700 n sawyer, chicago, il",60618,41.94872899417163,-87.7091184614517
4350,9191877871,2017-06-09 12:36:00,355 W SUPERIOR ST,a3111287634e7179dda2618e1a2d3cf8b9f756c845ebf6e3e30b06cef876bfb8,IL,PAS,606472726,0964190B,EXPIRED METER CENTRAL BUSINESS DISTRICT,498,DOF,MERC,65,130,0.0,65.0,Paid,2017-07-18 00:00:00,VIOL,,5176788210,823,"300 w superior st, chicago, il",60654,41.89544578482181,-87.63758395294393
4351,9191876998,2017-06-09 12:36:00,47 E 26TH ST,4eab318ad900ed19e393217661f1665d5df8a6c06baa7722a2204f070f929f20,IL,PAS,606162536,0964020B,OBSTRUCT ROADWAY,498,DOF,HYUN,75,150,0.0,0.0,Dismissed,2017-11-08 00:00:00,VIOL,Not Liable,5172332700,810,"1 e 26th st, chicago, il",60616,41.8455285251517,-87.62543190821054
4352,9191808138,2017-06-09 12:36:00,830 S LAFLIN ST,e47cd924df2f88defbc2c13ed3558484620542fe558867da6e0385575be5e483,IL,PAS,,0964090E,RESIDENTIAL PERMIT PARKING,498,DOF,NISS,75,150,0.0,75.0,Paid,2017-06-13 00:00:00,,,0,824,"800 s laflin st, chicago, il",60607,41.87056471717929,-87.66416887373751
4353,9191837164,2017-06-09 12:36:00,5047 S MARTIN LUTHER KING,68c3d2179a468077f9cff3c09c411784d4b244efe614da2428626f198aca7148,IL,TMP,,0976160F,EXPIRED PLATES OR TEMPORARY REGISTRATION,498,DOF,NISS,60,120,60.0,0.0,Define,2017-06-12 00:00:00,,,0,815,"5000 s martin luther king, chicago, il",60615,41.80279742439083,-87.61566552655643
4354,9191836339,2017-06-09 12:36:00,1520 E 53RD ST,8b2a83871a14f2fdede10f96b63ad27cb8fb85a142ea7054b0b31f8729e3421e,IL,DOM,60622,0964150B,PARKING/STANDING PROHIBITED ANYTIME,498,DOF,TESL,75,150,0.0,75.0,Paid,2017-07-10 00:00:00,VIOL,,5205846450,808,"1500 e 53rd st, chicago, il",60615,41.79963093823581,-87.58821236430597
4355,9191740003,2017-06-09 12:37:00,1513 E 53RD ST,c51678f46e270be5ca193b3935647d230d867187073d9b757805bb48dac55716,IL,PAS,60653,0964190A,EXP. METER NON-CENTRAL BUSINESS DISTRICT,498,DOF,BMW,50,100,0.0,100.0,Paid,2017-10-17 00:00:00,FINL,,5195860850,725,"1500 e 53rd st, chicago, il",60615,41.79947384872909,-87.58861803696492
4356,9191876999,2017-06-09 12:37:00,47 E 26TH ST,5ea143b2fb71957077ee0933ab83d0854f313e3484ed0bd01baa914274bf5fe3,IL,TXI,606520000,0964020B,OBSTRUCT ROADWAY,498,DOF,TOYT,75,150,0.0,0.0,Dismissed,2017-08-29 00:00:00,VIOL,Not Liable,5181591380,810,"1 e 26th st, chicago, il",60616,41.8455285251517,-87.62543190821054
4357,68138208,2017-06-09 12:37:00,2950 N HALSTED ST,5365172ca20b6732548438a2beeecf0ae1f912f2d0f918357604ebf2dae0f2f3,IL,PAS,,0964130A,PARK ALLEY,19,CPD,FLNR,150,300,0.0,150.0,Paid,2017-06-16 00:00:00,,,0,15017,"2900 n halsted st, chicago, il",60657,41.936148,-87.64917045755655
4358,67717063,2017-06-09 12:37:00,5724 W MONTROSE AV,5c7ff5c671a39f96624e87151c8707d25d18c0a9ebc8f51bd030b90114261473,IL,PAS,60634,0964040B,STREET CLEANING,498,DOF,GMC,60,120,0.0,60.0,Paid,2017-10-04 00:00:00,DETR,,5203207760,00610,"5700 w montrose av, chicago, il",60634,41.96044647879261,-87.77071294463038
4359,9191886402,2017-06-09 12:37:00,955 N RUSH,cd958df9984f150789c9671be96e5dbcc3315b1567758200bd805918ea2212aa,IL,PAS,600933725,0976160F,EXPIRED PLATES OR TEMPORARY REGISTRATION,498,DOF,JEEP,60,120,0.0,60.0,Paid,2017-07-20 00:00:00,DETR,,5188598890,821,"900 n rush, chicago, il",60611,41.90044271445201,-87.62730447578815
4360,9191877124,2017-06-09 12:37:00,946 W FRY,d1737f7d6d29f224b9657f6593770dba7329561539043ffc13cc61ecedaa51d6,IL,PAS,604918354,0964110G,PARK OR STAND IN VIADUCT/UNDERPASS,498,DOF,TOYT,75,150,0.0,0.0,Dismissed,2017-09-20 00:00:00,,Not Liable,5181659470,796,"900 w fry, chicago, il",60642,41.8974035115412,-87.65154402844941
4361,9191873213,2017-06-09 12:37:00,51 E 26TH ST,f43cc51df89d43541edd6aad508841d13949a62573d68fde09be5fea20284837,SD,PAS,,0976160F,EXPIRED PLATES OR TEMPORARY REGISTRATION,498,DOF,PONT,60,120,0.0,0.0,Dismissed,2017-12-03 00:00:00,,,0,801,"1 e 26th st, chicago, il",60616,41.845532546111215,-87.62522256543542
4362,9191874108,2017-06-09 12:37:00,1836 S BLUE ISLAND AV,7ccae8b263219cbaa76b801130304219c47956dfc9672bf9ab40aa424d7e72c9,IL,PAS,606523745,0964190A,EXP. METER NON-CENTRAL BUSINESS DISTRICT,498,DOF,CHEV,50,100,0.0,50.0,Paid,2017-07-02 00:00:00,VIOL,,5184310400,775,"1800 s blue island av, chicago, il",60608,41.856845415776945,-87.66205716890747
4363,9191873632,2017-06-09 12:37:00,133 S MAYFIELD,bf7aae4d755d7831e43783ad4120d000186da39bcd263f1c10392b591a77d470,IL,FFM,606233227,0964125B,"NO CITY STICKER VEHICLE UNDER/EQUAL TO 16,000 LBS.",498,DOF,CHEV,200,400,0.0,200.0,Paid,2017-06-28 00:00:00,VIOL,,5022014250,727,"100 s mayfield, chicago, il",60644,41.87807972745107,-87.77126516954264
4364,9191863598,2017-06-09 12:37:00,1643 N ROCKWELL,aa06efa9490707bea605967008e3fa8c18caf8a29dbfcda8606daf28f706e90e,MI,PAS,48604,0964090E,RESIDENTIAL PERMIT PARKING,498,DOF,CHEV,75,150,0.0,150.0,Paid,2017-10-02 00:00:00,FINL,,5195015210,803,"1600 n rockwell, chicago, il",60647,41.91154308964741,-87.69210662236733
4365,9191867381,2017-06-09 12:38:00,8645 S SACRAMENTO,4ed65f77e1455f5e1f29917c09c1b5c1c4ac6c5938d068cb25a7b062ce3073b9,IL,PAS,,0964080B,NO STANDING/PARKING TIME RESTRICTED,498,DOF,MITS,100,200,0.0,100.0,Paid,2017-06-12 00:00:00,,,0,125,"8600 s sacramento, chicago, il",60652,41.73597575860295,-87.69707526304464
4366,9191664518,2017-06-09 12:38:00,1405 S INDIANA,30bf343702c21271d7702b593681ad0422a9b4cbb6a5308047fcfc27b466023e,IL,PAS,,0964090E,RESIDENTIAL PERMIT PARKING,498,DOF,FORD,75,150,75.0,0.0,Define,2017-06-12 00:00:00,,,0,813,"1400 s indiana, chicago, il",60605,41.86395983819031,-87.62233611183576
4367,9191860476,2017-06-09 12:38:00,2551 S WABASH,f5de90c3162f0282d8766fff06515025da22cc81072d8e40a9d28f503c1ad3e6,IL,PAS,606213512,0964090E,RESIDENTIAL PERMIT PARKING,498,DOF,TOYT,75,150,183.0,0.0,Notice,2017-06-15 00:00:00,SEIZ,,5190660670,809,"2500 s wabash, chicago, il",60616,41.84627222221626,-87.62527781920501
4368,9191799030,2017-06-09 12:38:00,748 N SEDGWICK,3e8255793684183c2b179229ef6a01a7d59b5a9f708bea9379b1fe0e585624c8,IL,TMP,60804,0964190B,EXPIRED METER CENTRAL BUSINESS DISTRICT,498,DOF,CHRY,65,130,0.0,0.0,Dismissed,2017-10-06 00:00:00,,Not Liable,5078918510,732,"700 n sedgwick, chicago, il",60654,41.895795848233476,-87.63861004642706
4369,9191881931,2017-06-09 12:38:00,120 S LA SALLE ST,cdff2f57e9c2e6b47441d50c1f3dbbdde3174a2f5aa0668a58e0036b8c46e06f,IL,PAS,600221273,0964080B,NO STANDING/PARKING TIME RESTRICTED,498,DOF,FORD,100,200,0.0,100.0,Paid,2017-06-28 00:00:00,VIOL,,5201673230,806,"100 s la salle st, chicago, il",60603,41.880303974464766,-87.63240791427638
4370,9191890168,2017-06-09 12:39:00,3738 N SAWYER,a60294b0ab66fcc2375d80e41d751e602896aaa65379eb1a375e8d3ef2ae5a55,IL,PAS,60647,0964125B,"NO CITY STICKER VEHICLE UNDER/EQUAL TO 16,000 LBS.",498,DOF,TOYT,200,400,0.0,0.0,Dismissed,2017-09-30 00:00:00,VIOL,Not Liable,5205848860,657,"3700 n sawyer, chicago, il",60618,41.94954799417161,-87.7091409614517
4371,9191772946,2017-06-09 12:39:00,3361 S HALSTED ST,73b057508b63b5ccd99b011e71e800caa69fbb6da1b6f5575c12082057b2d872,IL,PAS,,0964020A,WRONG DIRECTION OR 12'' FROM CURB,498,DOF,CHEV,25,50,0.0,25.0,Paid,2017-06-12 00:00:00,,,0,814,"3300 s halsted st, chicago, il",60608,41.83284537104131,-87.64610290475696
4372,67717064,2017-06-09 12:39:00,4430 N MANGO AV,877d75c5d86ba92b268bfe23b7f5888eb37395df052c239e9ccb052e103dda13,IL,PAS,60462,0964040B,STREET CLEANING,498,DOF,TOYT,60,120,146.4,0.0,Notice,2017-07-06 00:00:00,FINL,,5204930600,00610,"4400 n mango av, chicago, il",60630,41.96136613627445,-87.77095843591647
4373,9191889494,2017-06-09 12:39:00,3741 N SAWYER,45c0635ce4727237383d584eb87faa2f65f6c6ad0c374b4cf5630e5dbc6f037d,WI,DLC,,0976160A,REAR AND FRONT PLATE REQUIRED,498,DOF,ACUR,60,120,60.0,0.0,Define,2017-06-12 00:00:00,,,0,639,"3700 n sawyer, chicago, il",60618,41.94964000582837,-87.70906411515398
4374,9191857705,2017-06-09 12:39:00,115 S SANGAMON,070ebd2e814b62c22b7ffb02133de2f1fb64e702ae8ccaa4be5411fc7bdec2a2,IL,PAS,606284830,0964190A,EXP. METER NON-CENTRAL BUSINESS DISTRICT,498,DOF,NISS,50,100,0.0,50.0,Paid,2017-06-29 00:00:00,VIOL,,5119604020,805,"100 s sangamon, chicago, il",60607,41.88020159687211,-87.65075257499366
4375,9191845202,2017-06-09 12:39:00,5036 S MARTIN LUTHER KING,e8f6540a75f12b5d4af96e8a30af72e3bfc246447bb38143bd86b17b5f61b740,IL,PAS,606211828,0976160F,EXPIRED PLATES OR TEMPORARY REGISTRATION,498,DOF,OLDS,60,120,0.0,146.4,Paid,2018-03-13 00:00:00,SEIZ,,5192983440,817,"5000 s martin luther king, chicago, il",60615,41.80321941004742,-87.61674700298074
4376,9191836595,2017-06-09 12:39:00,3732 N CLIFTON AVE,890cdd7a4afcad43c2acbdfd609a0b0c811a7aa7a6d06941a71b1359f209a53b,IL,TRK,600764024,0964090E,RESIDENTIAL PERMIT PARKING,498,DOF,MERZ,75,150,0.0,75.0,Paid,2017-06-23 00:00:00,VIOL,,5205846480,781,"3700 n clifton ave, chicago, il",60613,41.949961407438394,-87.65754891759461
4377,67665524,2017-06-09 12:40:00,1551 S LAFLIN,8a3a2c86b7383bb6a769b0c777ea7a0875e26d290e5c358baaf89a0829b48315,IL,PAS,590120000,0964080B,NO STANDING/PARKING TIME RESTRICTED,12,CPD,CHEV,100,200,0.0,100.0,Paid,2017-06-22 00:00:00,,,5165135590,19884,"1500 s laflin, chicago, il",60608,41.860528908475295,-87.66375501926206
4378,9191931443,2017-06-09 12:40:00,2031 N LAPORTE,2c529e10919a693e70672b30bc750e694a3464d1a48de42df4b99a1168e13185,IL,PAS,601531250,0964090E,RESIDENTIAL PERMIT PARKING,498,DOF,CHEV,75,150,183.0,0.0,Notice,2017-06-15 00:00:00,FINL,,5200557650,638,"2000 n laporte, chicago, il",60639,41.91780611518263,-87.74976555687017
4379,9191881932,2017-06-09 12:40:00,120 S LA SALLE ST,ddb0799384a9ec7f0669fa5b8614f0b16edb946c526ab0d88c2e6d3f53a975a0,IL,TRK,617614515,0964080B,NO STANDING/PARKING TIME RESTRICTED,498,DOF,CHEV,100,200,0.0,100.0,Paid,2017-07-05 00:00:00,VIOL,,5198298830,806,"100 s la salle st, chicago, il",60603,41.880303974464766,-87.63240791427638
4380,9191877537,2017-06-09 12:40:00,980 W CUYLER,c450c7f91afd26183064226e3059ac8d2034efee0d15270f6b8e376e9da7817f,IL,PAS,606141039,0976160F,EXPIRED PLATES OR TEMPORARY REGISTRATION,498,DOF,NISS,60,120,0.0,60.0,Paid,2017-07-20 00:00:00,DETR,,5189214860,812,"900 w cuyler, chicago, il",60613,41.95544773776178,-87.65396130632357
4381,9191870010,2017-06-09 12:40:00,158 W DIVISION ST,7c9ff35750c4be4b57e2e429876c83928f40909e994c1b9972127f4740785620,IL,PAS,60077,0976160A,REAR AND FRONT PLATE REQUIRED,498,DOF,PORS,60,120,0.0,60.0,Paid,2017-07-14 00:00:00,VIOL,,5202771650,795,"100 w division st, chicago, il",60610,41.90386650764605,-87.63383291909516
4382,9191873214,2017-06-09 12:40:00,31 E 26TH ST,6a485ed246ab0281f01153d1f2816f38974fed342afb603c095784c63c8fc121,GA,PAS,,0964090E,RESIDENTIAL PERMIT PARKING,498,DOF,BMW,75,150,0.0,0.0,Dismissed,2017-09-03 00:00:00,,,0,801,"1 e 26th st, chicago, il",60616,41.845574495672174,-87.62549977837729
4383,9191874109,2017-06-09 12:40:00,1836 S BLUE ISLAND AV,781f432ade27c9df415fe3502b6c39630cd8e0887f3305ef5b34fcd271356b3b,IL,TRK,606082910,0964190A,EXP. METER NON-CENTRAL BUSINESS DISTRICT,498,DOF,FORD,50,100,0.0,50.0,Paid,2017-08-08 00:00:00,DETR,,5200529270,775,"1800 s blue island av, chicago, il",60608,41.856845415776945,-87.66205716890747
4384,9191863599,2017-06-09 12:40:00,1620 N ROCKWELL,d6f76ab513533410c59e870946fd4bf421107b631cbb375041479355785e68b8,IL,PAS,60623,0964090E,RESIDENTIAL PERMIT PARKING,498,DOF,INFI,75,150,0.0,75.0,Paid,2017-08-01 00:00:00,DETR,,5205823270,803,"1600 n rockwell, chicago, il",60647,41.910955910352584,-87.69216741759462
4385,9191815119,2017-06-09 12:40:00,321 N JEFFERSON ST,763b06562e809604f21d141282858c7159414498b50b543befeac1a8160ada5d,IL,TRK,608044007,0964190B,EXPIRED METER CENTRAL BUSINESS DISTRICT,498,DOF,FORD,65,130,158.6,0.0,Notice,2017-06-15 00:00:00,FINL,,5202565350,784,"300 n jefferson st, chicago, il",60661,41.887385612268446,-87.6427565718738
4386,68045128,2017-06-09 12:40:00,6547 N NORTHWEST HWY,82a4097a9e966f45a8cb6a57eca867873be203096ac288539daa3a884928edb1,IL,PAS,600251406,0964080B,NO STANDING/PARKING TIME RESTRICTED,16,CPD,BMW,100,200,0.0,200.0,Paid,2017-12-14 00:00:00,FINL,,5202991640,5257,"6500 n northwest hwy, chicago, il",60631,41.99980951877826,-87.81136611630669
4387,67665525,2017-06-09 12:41:00,1551 S LAFLIN,2ec68557533de0aaa581ee7bfb824bbf71ed8ff92ae43d7d534f55fac08d61af,IL,PAS,,0964080B,NO STANDING/PARKING TIME RESTRICTED,12,CPD,NISS,100,200,0.0,100.0,Paid,2017-06-18 00:00:00,,,0,19884,"1500 s laflin, chicago, il",60608,41.860528908475295,-87.66375501926206
4388,67814675,2017-06-09 12:41:00,2634 S PULASKI,71125d43f249d1afd8609bc8ec37b6adfce52e7bb695c9aea3304de0f9cbc3e8,IL,PAS,606415430,0976160F,EXPIRED PLATES OR TEMPORARY REGISTRATION,10,CPD,FORD,60,120,146.4,0.0,Notice,2017-06-22 00:00:00,FINL,,5205983440,12685,"2600 s pulaski, chicago, il",60623,41.843113742714536,-87.72454985209744
4389,9191895109,2017-06-09 12:41:00,2304 W SCHUBERT,305e1bd49a541dd5d548e76c6b75f9d7b7658cdb1afa13505cfc67d34c5667a7,IL,PAS,,0976160F,EXPIRED PLATES OR TEMPORARY REGISTRATION,498,DOF,PORS,60,120,0.0,60.0,Paid,2017-06-12 00:00:00,,,0,637,"2300 w schubert, chicago, il",60647,41.93092967561104,-87.6863185378033
4390,9191874110,2017-06-09 12:41:00,1856 S BLUE ISLAND AV,ea83eadd1d2741219f034b145f5ce8b359b3e5ffe5148c66b31c93853cca9d2e,FL,PAS,606073539,0964190A,EXP. METER NON-CENTRAL BUSINESS DISTRICT,498,DOF,VOLV,50,100,0.0,50.0,Paid,2017-10-31 00:00:00,DETR,Liable,5205248630,775,"1800 s blue island av, chicago, il",60608,41.85638641577694,-87.66243869444268
4391,9191862732,2017-06-09 12:41:00,2439 W 47TH PL,49432d0fab0e50bbd275c4e80678780b1741fe1518bf248d282ed03f9d0dfdec,IL,PAS,60609,0964090E,RESIDENTIAL PERMIT PARKING,498,DOF,NISS,75,150,183.0,0.0,Notice,2017-06-12 00:00:00,FINL,,5188504480,804,"2400 w 47th pl, chicago, il",60632,41.80750547013694,-87.68602324854291
4392,9191867980,2017-06-09 12:41:00,1116 S CLINTON ST,897b3eba2cf5f73e892b398724e16a6c0ffa2870832640b4b45dc0e709debdaa,IL,PAS,60031,0964190B,EXPIRED METER CENTRAL BUSINESS DISTRICT,498,DOF,TOYT,65,130,0.0,0.0,Dismissed,2017-10-04 00:00:00,,Not Liable,5180997850,787,"1100 s clinton st, chicago, il",60607,41.86852026849605,-87.64083064637842
4393,9191881933,2017-06-09 12:41:00,136 S LA SALLE ST,59b1a81f66045be62767f65e32659bc6b24f2d1ebd215f5b4c47a6f496963414,IL,LIV,600742619,0964080B,NO STANDING/PARKING TIME RESTRICTED,498,DOF,LINC,100,200,244.0,0.0,Notice,2017-06-15 00:00:00,SEIZ,,5177646250,806,"100 s la salle st, chicago, il",60603,41.87982502527318,-87.63241305087968
4394,67717065,2017-06-09 12:42:00,5738 W MONTROSE AVE,a20cd3bd53546b1eaf6d65ea5b20f5a7e4316ca1e518afbfdb4079400b7cd4ed,IL,PAS,,0964040B,STREET CLEANING,498,DOF,NISS,60,120,0.0,60.0,Paid,2017-06-29 00:00:00,,,0,00610,"5700 w montrose ave, chicago, il",60634,41.960437478792606,-87.77122241909515
4395,9191896800,2017-06-09 12:42:00,99 E 26TH ST,d1d9fb5396790753e6580aa9a2011cfa668f5892139418d99674b21ad9f0f871,IL,TRK,60616,0964020B,OBSTRUCT ROADWAY,498,DOF,DODG,75,150,75.0,0.0,Define,2017-06-12 00:00:00,,,0,810,"1 e 26th st, chicago, il",60616,41.84555706543542,-87.62370645388877
4396,9191943604,2017-06-09 12:42:00,3557 N LAVERGNE,603e09c12c607a2ecfdc8062d4120edd10b2f5499d76fb4cc5d7a8ec73f9e04d,IL,,,0976160A,REAR AND FRONT PLATE REQUIRED,498,DOF,CHEV,60,120,60.0,0.0,Define,2017-06-12 00:00:00,,,0,716,"3500 n lavergne, chicago, il",60641,41.945540185390264,-87.75192981763287
4397,9191892800,2017-06-09 12:42:00,1618 N ROCKWELL,9c193641e9c73affd3d445fb415d893c1426405ce37bc8fa3759ee1c7e55e04a,IL,PAS,601206409,0964090E,RESIDENTIAL PERMIT PARKING,498,DOF,VOLK,75,150,0.0,0.0,Dismissed,2017-10-27 00:00:00,VIOL,Not Liable,5202956770,803,"1600 n rockwell, chicago, il",60647,41.91092283374693,-87.69215841759461
4398,9191768413,2017-06-09 12:42:00,3 E OAK ST,181eca2a275d217d238b77be5d51caf98f97c21558474804a6d35e4f2d7520af,OH,PAS,43085,0964190B,EXPIRED METER CENTRAL BUSINESS DISTRICT,498,DOF,JEEP,65,130,0.0,65.0,Paid,2017-06-13 00:00:00,,,0,794,"3 e oak st, chicago, il",60611,41.900684893804545,-87.62818293728655
4399,9191873633,2017-06-09 12:42:00,32 S MAYFIELD,c2a8d9fd382affb8dba1ac58c36a3cc2e1f13e1ef7fcd5454a1d4fe55077c6f6,IL,PAS,606443813,0976160F,EXPIRED PLATES OR TEMPORARY REGISTRATION,498,DOF,FORD,60,120,146.4,0.0,Notice,2017-06-15 00:00:00,SEIZ,,5153442290,727,"1 s mayfield, chicago, il",60644,41.87911429808415,-87.77138035599258
4400,9191877125,2017-06-09 12:42:00,1033 W FRY,6af95f4f5d0078ae4ead09a01ba584b8ff8d60f9326695d8add6704c0ad69e8e,IL,PAS,604661162,0976160A,REAR AND FRONT PLATE REQUIRED,498,DOF,FORD,60,120,0.0,60.0,Paid,2017-06-23 00:00:00,,,0,796,"1000 w fry, chicago, il",60642,41.89728122595341,-87.65328943557203
4401,9191836596,2017-06-09 12:42:00,3758 N CLIFTON AVE,3788c23e2b497fda1f933c7ef89ee361f353571ead207276be6ad9fb45fdb6cb,IL,TRK,601015110,0964090E,RESIDENTIAL PERMIT PARKING,498,DOF,CHEV,75,150,-75.0,150.0,Paid,2017-06-19 00:00:00,VIOL,,5205846490,781,"3700 n clifton ave, chicago, il",60613,41.95055169591505,-87.65760062816216
